11111,10783,10480,10214,9947.3,9680.8,9402.9,9137.9,8871,8604.5,8338.1,8071.6,7793.4,7525.2,7261.8,6995.4,6728.9,6431.6,6175.2,6091.4,6008.8,5833.2,5565,5296.8,5037.3,4770,4503.5,4223.7,3955.8
11141,10813,10504,10238,9971.3,9704.8,9432.9,9161.9,8895,8628.5,8362.1,8095.6,7823.7,7555.5,7285.8,7019.3,6752.9,6455.6,6199.1,6121.4,6039.1,5863.5,5595.3,5327.1,5061.3,4794.2,4527.7,4254,3985.7
11171,10843,10528,10262,9995.2,9728.8,9462.3,9185.9,8919,8652.5,8386.1,8119.6,7853.1,7585.8,7309.8,7043.3,6776.9,6479.6,6223.9,6151.1,6069.4,5893.7,5625.6,5357.4,5085.2,4818.5,4551.9,4284.3,4015.7
11201,10878,10555,10286,10019,9752.8,9486.3,9214.8,8946.4,8678.1,8410,8143.6,7877.1,7610.7,7337.4,7069.2,6800.9,6503.6,6254.2,6175.4,6093.5,5919.2,5652.6,5386.1,5109.2,4842.7,4576.2,4309.6,4042.7
11233,10913,10585,10310,10043,9776.8,9510.3,9243.8,8976.7,8708.1,8434,8167.6,7901.1,7634.6,7367.7,7099.5,6824.8,6532.2,6281.5,6199.6,6117.5,5943.4,5676.6,5410.1,5139.3,4871.2,4600.4,4333.9,4066.9
11269,10943,10615,10337,10069,9800.9,9534.3,9267.8,9001.4,8734.6,8460.1,8192,7925.1,7658.6,7392.2,7125.7,6851.2,6562,6305.5,6223.8,6141.8,5967.4,5700.8,5434.2,5167.7,4901.2,4624.6,4358.1,4091.2
11301,10973,10645,10367,10099,9830.9,9558.3,9291.8,9025.3,8758.9,8490.4,8222.3,7949.3,7682.6,7416.2,7149.7,6881.4,6585.9,6329.7,6247.9,6165.8,5994.4,5725,5458.5,5191.9,4925.4,4653.6,4385.4,4115.4
11331,11003,10675,10391,10125,9858.6,9582.8,9315.8,9049.3,8782.9,8516.4,8249.9,7974.3,7706.6,7440.1,7173.7,6907.2,6610,6353.9,6272.3,6189.8,6024.7,5749.2,5482.7,5216.2,4949.6,4683.1,4415.7,4139.6
11361,11033,10705,10415,10149,9882.4,9612.8,9344.7,9073.3,8806.9,8540.4,8273.9,8004.3,7736,7464.3,7197.7,6931.2,6634.3,6378.1,6302.6,6220.1,6050,5776.6,5508.6,5240.4,4973.9,4707.3,4440.6,4167.3
11391,11063,10735,10439,10173,9906.3,9640.1,9373.8,9097.3,8830.8,8564.4,8297.9,8031.4,7765,7488.5,7222,6955.4,6658.3,6405.3,6330.2,6248.3,6074.2,5806.6,5538.6,5264.4,4997.9,4731.4,4464.6,4197.6
11420,11093,10765,10463,10197,9930.3,9663.9,9397.8,9126.6,8854.8,8588.4,8321.9,8055.4,7789,7518.1,7250.1,6979.6,6682.9,6435.3,6354.2,6272.5,6098.2,5831.5,5565,5290.6,5022.4,4755.4,4488.9,4222.3
11450,11123,10795,10487,10221,9954.3,9687.8,9421.7,9155.3,8878.8,8612.4,8345.9,8079.4,7813,7546.5,7280,7003.6,6713.2,6460.4,6378.4,6296.6,6122.3,5855.7,5589.2,5320.9,5052.7,4779.6,4513.1,4246.6
11480,11152,10831,10516,10248,9978.3,9711.8,9445.7,9179.3,8908.5,8640.4,8369.9,8103.4,7836.9,7570.5,7304.3,7032.2,6740.7,6484.6,6402.6,6320.6,6146.5,5880,5613.4,5346.9,5080.4,4804.8,4537.3,4270.8
11516,11187,10864,10545,10278,10002,9735.8,9469.7,9203.3,8936.9,8670.3,8393.9,8127.4,7861.2,7594.6,7328.4,7061.9,6764.7,6508.6,6426.6,6344.8,6170.5,5904.1,5637.7,5371.2,5104.6,4835.1,4561.6,4295
11550,11222,10894,10569,10303,10030,9759.7,9493.7,9227.2,8960.9,8694.5,8422.5,8154.4,7885.4,7618.9,7352.4,7085.8,6788.9,6532.7,6450.7,6371.3,6195.7,5928.1,5661.9,5395.4,5128.9,4862.3,4587.2,4319.3
11580,11252,10924,10596,10327,10060,9783.7,9517.4,9251,8984.6,8718.2,8451.9,8184.7,7909.4,7643,7376.6,7110,6813.1,6557,6474.9,6401.3,6226,5952.3,5685.8,5419.4,5153.1,4886.6,4617.5,4349.4
11610,11282,10954,10626,10350,10084,9812,9544.3,9275.3,9008.7,8742.2,8476.1,8209.6,7936.5,7666.9,7400.4,7134.3,6837.2,6580.8,6503.5,6427.1,6253,5978.1,5710,5443.4,5177.3,4910.8,4644.3,4377.7
11640,11312,10984,10656,10374,10108,9841.8,9574.2,9299.3,9032.6,8766.1,8500.3,8233.8,7966.6,7690.9,7424.6,7158.5,6861.1,6606.3,6533,6451.3,6276.9,6008.4,5740.3,5467.7,5201.3,4935,4668.5,4402
11669,11341,11013,10686,10398,10132,9865.9,9599.5,9326.7,9056.8,8790.3,8524.3,8257.9,7991.1,7718.7,7448.8,7182.3,6885.4,6636.6,6557.2,6475.2,6301.1,6034.7,5768.4,5492.4,5225.4,4959.3,4692.7,4426.2
11699,11372,11043,10716,10422,10156,9889.6,9623.2,9356.5,9080.8,8814.4,8548.4,8281.9,8015.3,7749,7472.8,7206.1,6914.5,6663.2,6581.4,6499.4,6325.3,6058.8,5792.7,5522.7,5249.6,4983.2,4717,4450.4
11729,11401,11073,10745,10446,10180,9913.6,9647.1,9381,9108.2,8838.2,8572.2,8305.8,8039.6,7773.4,7501.1,7230.4,6943.4,6687.3,6605.4,6523.6,6349.6,6083,5816.9,5550.4,5274.8,5007.3,4741.2,4474.7
11759,11431,11103,10775,10470,10204,9937.5,9671.1,9405.2,9138.4,8862.2,8596,8329.5,8063.5,7797.1,7530.7,7254.6,6967.7,6711.5,6629.5,6547.5,6373.5,6107.3,5840.7,5574.6,5305.1,5031.5,4765.4,4498.9
11789,11461,11133,10805,10494,10228,9961.7,9695.2,9429.3,9162.9,8890.5,8620.1,8353.7,8087.6,7821.1,7555,7283.1,6991.9,6735.7,6653.7,6571.7,6397.6,6131.5,5865,5598.5,5332.3,5057.2,4789.7,4523.1
11819,11491,11163,10835,10518,10252,9985.8,9719.4,9453.3,9186.7,8920.6,8644.1,8377.8,8111.8,7845,7579.2,7312.7,7015.8,6759.6,6677.8,6595.9,6421.8,6155.7,5889.2,5622.7,5356.5,5087.5,4813.5,4547.4
11849,11521,11193,10865,10547,10276,10010,9743.2,9477.2,9210.8,8944.8,8668.3,8401.8,8135.7,7869.1,7603.2,7336.8,7039.6,6783.8,6701.8,6620.2,6446,6179.6,5913.4,5646.9,5380.8,5114.2,4837.7,4571.6
11879,11551,11223,10895,10576,10300,10034,9767,9500.9,9234.8,8968.5,8692.7,8426,8159.7,7893.4,7626.9,7360.7,7063.8,6808.1,6726,6644.1,6469.9,6203.8,5937.3,5671.1,5404.6,5138.5,4861.9,4595.8
11909,11581,11253,10925,10600,10329,10058,9791.3,9525.1,9259,8992.5,8723,8449.9,8183.7,7917.6,7651.1,7385,7088,6831.9,6750.3,6672.8,6497.7,6228,5961.5,5695.4,5428.8,5162.7,4890.2,4620.1
11939,11611,11284,10955,10628,10358,10082,9815.5,9549,9283.2,9016.7,8750.6,8475.1,8208,7941.6,7675.3,7409.2,7112.2,6856.1,6774.4,6702.5,6528,6252,5985.7,5719.6,5453.1,5186.9,4920.4,4644.3
11969,11641,11313,10985,10658,10382,10106,9839.7,9573.2,9307,9040.6,8774.6,8505.4,8232.2,7965.7,7699.5,7433.4,7136.5,6880.4,6798.3,6726.7,6552.6,6276.1,6010,5743.8,5477.3,5211.2,4944.6,4673.2
11999,11671,11343,11016,10688,10406,10130,9863.5,9597.5,9330.9,9064.8,8798.7,8532.3,8256,7989.9,7723.8,7457.2,7160.7,6904.6,6822.6,6750.7,6576.8,6300.4,6034.2,5767.7,5501.5,5235.4,4968.9,4702.8
12029,11701,11374,11046,10718,10430,10154,9887.4,9621.3,9355.2,9089,8822.9,8556.4,8280.3,8014,7748,7481.5,7184.5,6928.8,6846.8,6774.7,6600.8,6330.7,6058.4,5791.9,5525.8,5259.6,4993.1,4727
12059,11731,11404,11076,10748,10454,10183,9911.6,9645.5,9379.4,9113,8847,8580.6,8304.5,8038,7771.8,7505.7,7208.8,6953,6876.3,6799,6624.9,6358.8,6082.7,5816.1,5550,5283.5,5017.3,4751.2
12089,11762,11434,11106,10778,10478,10212,9935.9,9669.7,9403.2,9137.1,8871,8604.7,8328.3,8062.2,7796.1,7529.5,7233,6976.9,6905.3,6823.2,6649.1,6383,6106.7,5840.4,5574.2,5307.7,5041.6,4775.5
12120,11792,11464,11136,10809,10502,10236,9960.1,9694,9427.4,9161.3,8895.2,8628.7,8358.2,8086.4,7820.3,7553.8,7256.9,7001.1,6929.3,6847.4,6673.4,6406.9,6130.7,5864.6,5598.5,5331.9,5065.8,4799.7
12150,11822,11494,11167,10839,10527,10260,9984.3,9717.8,9451.7,9185.6,8919.4,8652.9,8386.8,8110.6,7844.2,7578,7281.1,7025.3,6953.3,6871.7,6697.6,6431.1,6154.9,5888.8,5622.3,5356.2,5090,4823.5
12180,11852,11524,11196,10869,10551,10285,10008,9742,9475.9,9209.6,8943.3,8677.1,8411,8134.5,7868.4,7602.2,7305.3,7049.6,6977.5,6895.6,6721.6,6455.3,6179.2,5913.1,5646.5,5380.4,5114.3,4847.7
12210,11882,11555,11227,10899,10575,10309,10035,9766.3,9500.1,9233.6,8967.5,8701.4,8435.2,8158.7,7892.6,7626.5,7329.5,7079.3,7001.8,6919.7,6745.7,6479.5,6204.2,5936.9,5670.8,5404.6,5138.1,4872
12240,11913,11585,11257,10929,10602,10333,10066,9790.5,9524.3,9257.8,8991.7,8725.6,8459.1,8182.9,7916.8,7650.7,7353.5,7107.6,7025.9,6944,6769.9,6503.8,6234,5961.1,5695,5428.9,5162.3,4896.2
12271,11943,11615,11287,10960,10632,10357,10091,9814.7,9548.2,9282.1,9016,8749.6,8483.3,8207.2,7940.8,7674.5,7377.6,7131.9,7049.8,6968.2,6794.1,6528,6261.5,5985.3,5719.2,5452.8,5186.6,4920.4
12299,11973,11646,11317,10990,10662,10381,10115,9839,9572.4,9306.3,9039.8,8773.7,8507.5,8231.8,7964.9,7698.8,7401.8,7156.1,7074.1,6992.2,6818.2,6551.8,6285.7,6009.6,5743.4,5476.9,5210.8,4944.6
12323,11997,11676,11348,11020,10692,10405,10139,9863.1,9596.7,9330.5,9064,8797.9,8531.8,8261.9,7989.1,7723,7426.1,7180.3,7098.3,7016.3,6842.2,6576.1,6309.9,6033.5,5767.3,5501.2,5235,4968.5
12352,12024,11705,11379,11050,10723,10430,10164,9887,9620.9,9354.8,9088.2,8822.1,8556,8289.5,8013.3,7747.2,7450.3,7204.5,7122.5,7040.5,6866.4,6600.3,6334.2,6057.6,5791.5,5525.4,5259.3,4992.7
12382,12055,11729,11409,11081,10753,10454,10188,9911.3,9645.1,9379,9112.5,8846.4,8580.2,8313.7,8037.6,7771.1,7478.1,7228.4,7146.8,7064.7,6890.6,6624.5,6358.2,6087.3,5815.7,5549.4,5283.1,5017
12413,12085,11757,11437,11111,10783,10478,10212,9939.8,9669.4,9403.2,9136.7,8870.6,8604.4,8337.9,8061.8,7795.3,7508,7252.6,7170.8,7089,6914.9,6648.4,6382.2,6116,5840,5573.4,5307.3,5040.8
12443,12115,11788,11462,11135,10814,10502,10236,9970.1,9693.6,9427.5,9160.9,8894.8,8628.3,8362.2,8086,7819.5,7532.6,7276.9,7194.8,7113.2,6939.1,6672.6,6406.5,6139.9,5863.8,5597.7,5331.6,5065
12474,12146,11818,11490,11162,10843,10527,10260,9994.4,9717.8,9451.7,9185.2,8919.1,8652.5,8386.4,8115.3,7843.7,7556.8,7301.1,7219.1,7137.1,6963.1,6696.8,6430.7,6164.2,5888,5621.9,5355.5,5089.3
12505,12176,11848,11521,11192,10868,10551,10285,10019,9742.1,9475.9,9209.4,8943.3,8676.8,8410.6,8144.1,7868,7581,7324.9,7243.3,7161.2,6987.2,6720.8,6454.5,6188.4,5912.3,5645.7,5379.6,5113.2
12535,12207,11879,11551,11223,10895,10577,10309,10043,9766.3,9500.2,9233.6,8967.5,8701,8434.9,8168.3,7892.2,7605.3,7349.2,7267.5,7185.5,7011.4,6744.9,6478.7,6212.6,5940.6,5670,5403.8,5137.3
12566,12237,11910,11581,11253,10925,10607,10333,10067,9793.2,9524.4,9257.9,8991.8,8725.2,8459.1,8192.6,7918.1,7629.5,7373.4,7291.5,7209.7,7035.6,6769.1,6503,6236.9,5970.3,5694.2,5427.7,5161.6
12596,12268,11940,11612,11284,10956,10634,10358,10091,9823.8,9548.6,9282.1,9016,8749.5,8483.3,8216.8,7948.4,7653.3,7397.6,7315.6,7233.9,7059.7,6793.3,6527.2,6260.9,5994.6,5718.4,5451.9,5185.7
12627,12298,11971,11643,11314,10986,10659,10382,10116,9849.4,9572.9,9306.5,9040.2,8773.7,8507.6,8241,7974.6,7677.6,7421.9,7339.8,7257.8,7083.7,6817.6,6551,6284.9,6018.8,5742.8,5476.1,5209.6
12658,12329,12001,11673,11345,11017,10689,10406,10140,9873.6,9597.1,9331,9064.5,8797.9,8531.8,8265.3,7998.7,7701.8,7446,7364,7282,7107.9,6841.8,6575.3,6309.1,6042.8,5773.1,5500,5233.6
12688,12360,12032,11704,11375,11047,10721,10431,10164,9897.9,9626.7,9355.2,9088.7,8822.2,8556,8289.5,8023,7726,7469.9,7388.1,7306.2,7132.2,6865.7,6599.5,6333.3,6066.8,5800.7,5525.2,5257.7
12719,12391,12063,11734,11406,11078,10758,10455,10189,9922.4,9656,9379.5,9112.9,8846.4,8580.3,8313.7,8047.2,7750.3,7494.1,7412.1,7330.5,7156.4,6889.9,6623.5,6357.2,6090.7,5824.7,5555.3,5281.9
12749,12421,12093,11765,11436,11109,10790,10480,10213,9946.7,9680.2,9409.6,9137.2,8870.6,8604.5,8338,8071.4,7774.5,7518.4,7436.3,7358,7183.3,6914.1,6647.6,6381.4,6114.9,5848.4,5582.3,5307.5
12780,12452,12124,11795,11467,11141,10821,10504,10238,9971.4,9704.4,9437.9,9161.8,8895.2,8628.7,8362.2,8095.7,7798.7,7542.6,7460.7,7388.2,7213.2,6938.2,6671.8,6405.7,6139.1,5872.6,5606.5,5337.4
12811,12483,12154,11826,11498,11178,10852,10528,10262,9995.6,9729.1,9462.4,9192.5,8919.5,8653,8386.4,8119.9,7823,7566.8,7491,7412.8,7238.7,6965.2,6695.9,6429.5,6163.1,5896.8,5630.7,5364.2
12842,12514,12185,11857,11534,11210,10882,10554,10286,10020,9753.3,9486.8,9220.3,8944.7,8677.2,8410.7,8144.1,7847.2,7593.8,7519,7437,7262.9,6995.5,6719.9,6453.3,6187.2,5920.9,5654.5,5388.1
12873,12544,12216,11892,11569,11241,10913,10584,10311,10044,9777.7,9511,9244.5,8975,8706.8,8434.9,8168.4,7871.8,7624.1,7543.3,7461.2,7287.1,7020.6,6747.6,6479.4,6211.4,5944.9,5678.4,5411.8
12904,12575,12248,11928,11600,11272,10943,10615,10337,10069,9802.2,9535.4,9268.7,9002.2,8735.7,8459.1,8192.6,7902.1,7649.5,7567.5,7485.5,7311.4,7044.8,6777.9,6509.7,6235.6,5968.8,5702.6,5436
12936,12606,12285,11959,11631,11302,10974,10645,10367,10093,9826.8,9559.9,9293.4,9026.4,8759.9,8489.2,8216.8,7929.7,7673.4,7591.7,7509.7,7335.3,7068.7,6802.1,6535.7,6261.6,5993,5726.5,5459.9
12973,12642,12319,11990,11661,11333,11005,10676,10394,10120,9851.3,9584.1,9317.6,9050.7,8784.4,8517.6,8241.3,7953.7,7697.6,7615.8,7533.9,7359.4,7092.9,6826.4,6559.8,6291.6,6017,5750.6,5484.1
13007,12678,12349,12021,11692,11364,11035,10707,10419,10150,9881.6,9608.7,9341.8,9075.3,8808.8,8541.8,8271.6,7978,7721.8,7639.8,7560.2,7384.6,7117.1,6850.6,6584.1,6317.5,6043.8,5775.5,5508
13038,12709,12380,12052,11723,11394,11066,10738,10443,10176,9909.7,9633.8,9366.4,9099.5,8833,8566.1,8299.5,8002.2,7746.1,7664,7590.2,7414.9,7141.4,6874.5,6608.1,6341.8,6074.1,5805.4,5537.7
13069,12740,12411,12082,11754,11425,11097,10768,10468,10201,9934.2,9664.2,9395.9,9127.6,8857.2,8590.7,8323.8,8026.4,7770.3,7692.8,7616.2,7441.9,7167,6898.7,6632.1,6365.9,6099.5,5832.3,5565.9
13099,12771,12442,12113,11785,11456,11129,10799,10492,10226,9958.4,9692.1,9425,9158,8881.5,8614.9,8348.4,8053.3,7795.7,7722.5,7640.4,7466,7197.1,6928.6,6660.5,6389.6,6123.2,5856.4,5589.8
13131,12802,12473,12144,11817,11487,11166,10836,10521,10252,9983.1,9716.5,9449.6,9182.6,8910,8641.5,8373.3,8083.6,7826,7746.7,7664.7,7490.2,7223.7,6957,6690.6,6413.7,6147.1,5880.6,5614.1
13162,12833,12505,12175,11854,11524,11199,10870,10552,10283,10008,9740.8,9473.8,9207,8940.3,8671.8,8403.6,8109.1,7853,7771,7688.9,7514.4,7247.9,6981,6714.4,6442.4,6173.9,5906,5637.9
13194,12864,12543,12211,11888,11559,11230,10901,10576,10309,10035,9766.9,9498.4,9231.5,8964.6,8697.6,8431.1,8133.4,7877.2,7795.2,7713.1,7538.7,7272.1,7005.2,6738.7,6471.7,6204,5936.1,5662.1
13231,12900,12576,12248,11919,11590,11261,10932,10603,10334,10066,9797.5,9528.9,9259.7,8988.8,8722.3,8455.3,8158,7901.5,7824.3,7741.7,7566.1,7297.4,7029.4,6762.6,6496,6229.4,5962.9,5687.3
13265,12936,12607,12279,11950,11621,11294,10964,10634,10358,10091,9824.3,9557.3,9290.4,9013.3,8746.5,8479.6,8185.3,7927.1,7853.7,7771.6,7596.4,7327.7,7059.1,6790.9,6520,6253.2,5986.8,5717.2
13296,12967,12639,12309,11983,11652,11331,11000,10670,10386,10117,9848.9,9581.8,9315,9042.6,8773.4,8504.8,8215.6,7957.4,7877.9,7795.8,7621.4,7354.4,7087.5,6820.9,6544,6277.1,6010.9,5743.7
13328,13002,12672,12341,12020,11689,11364,11034,10706,10417,10148,9879.4,9606.5,9339.3,9072.3,8804.1,8535.3,8240.7,7984.2,7902.1,7822.6,7647,7378.7,7111.7,6844.8,6572.8,6304.1,6035.8,5767.8
13362,13040,12709,12378,12052,11724,11395,11065,10736,10442,10175,9907.9,9631.1,9363.5,9096.6,8829.6,8562.7,8266.2,8008.4,7926.4,7852.9,7677,7408.5,7139.5,6868.8,6602,6334,6065.7,5797.5
13399,13071,12743,12413,12085,11754,11426,11102,10771,10468,10199,9932.4,9661.5,9392.2,9123.8,8854.9,8586.9,8296.4,8038.3,7955.7,7878.2,7703.6,7436.7,7169.7,6892.8,6625.9,6359.4,6092.6,5825.8
